400	1390798521.17	0	73.9291410344	811.587949765	1
2400	1390798523.17	2	83.3333333333	720.0	1
4360	1390798525.18	4	78.9473684211	760.0	1
6360	1390798527.18	6	78.9473684211	760.0	1
8320	1390798529.18	8	75.0	800.0	1
10320	1390798531.18	10	75.0	800.0	1
12280	1390798533.19	12	75.0	800.0	1
14240	1390798535.19	14	75.0	800.0	1
16240	1390798537.19	16	78.9473684211	760.0	1
18200	1390798539.19	18	88.2352941176	680.0	1
20160	1390798541.19	20	75.0	800.0	1
22160	1390798543.2	22	75.0	800.0	1
24120	1390798545.2	24	78.9473684211	760.0	1
26120	1390798547.2	26	68.1818181818	880.0	1
28080	1390798549.2	28	75.0	800.0	1
30040	1390798551.2	30	78.9473684211	760.0	1
32040	1390798553.21	32	83.3333333333	720.0	1
34000	1390798555.21	34	75.0	800.0	1
35960	1390798557.21	36	88.2352941176	680.0	1
37960	1390798559.21	38	75.0	800.0	1
39920	1390798561.22	40	75.0	800.0	1
41880	1390798563.22	42	83.3333333333	720.0	1
43880	1390798565.22	44	75.0	800.0	1
45840	1390798567.22	46	76.9230769231	780.0	1
47840	1390798569.22	48	75.0	800.0	1
49800	1390798571.22	50	76.9230769231	780.0	1
51760	1390798573.23	52	75.0	800.0	1
53760	1390798575.23	54	76.9230769231	780.0	1
55720	1390798577.23	56	78.9473684211	760.0	1
57680	1390798579.23	58	71.4285714286	840.0	1
59680	1390798581.24	60	68.1818181818	880.0	1
61640	1390798583.24	62	68.1818181818	880.0	1
63600	1390798585.24	64	71.4285714286	840.0	1
65600	1390798587.24	66	71.4285714286	840.0	1
67560	1390798589.24	68	71.4285714286	840.0	1
69560	1390798591.25	70	75.0	800.0	1
71520	1390798593.25	72	76.9230769231	780.0	1
73480	1390798595.25	74	90.9090909091	660.0	1
75480	1390798597.25	76	85.7142857143	700.0	1
77440	1390798599.25	78	83.3333333333	720.0	1
79400	1390798601.26	80	78.9473684211	760.0	1
81400	1390798603.26	82	75.0	800.0	1
83360	1390798605.26	84	83.3333333333	720.0	1
85320	1390798607.26	86	93.75	640.0	1
87320	1390798609.26	88	93.75	640.0	1
89280	1390798611.27	90	78.9473684211	760.0	1
91280	1390798613.27	92	81.0810810811	740.0	1
93240	1390798615.27	94	85.7142857143	700.0	1
95200	1390798617.27	96	83.3333333333	720.0	1
97200	1390798619.28	98	71.4285714286	840.0	1
99160	1390798621.28	100	75.0	800.0	1
101120	1390798623.28	102	93.75	640.0	1
103120	1390798625.28	104	68.1818181818	880.0	1
105080	1390798627.28	106	68.1818181818	880.0	1
107040	1390798629.29	108	73.1707317073	820.0	1
109040	1390798631.29	110	78.9473684211	760.0	1
111000	1390798633.29	112	81.0810810811	740.0	1
112960	1390798635.29	114	83.3333333333	720.0	1
114920	1390798637.29	116	78.9473684211	760.0	1
