400	1390699291.78	0	-2.0297699594	-29560.0	0
2400	1390699293.79	2	78.9473684211	760.0	1
4360	1390699295.79	4	75.0	800.0	1
6320	1390699297.79	6	78.9473684211	760.0	1
8320	1390699299.79	8	76.9230769231	780.0	1
10280	1390699301.79	10	75.0	800.0	1
12280	1390699303.8	12	88.2352941176	680.0	1
14240	1390699305.8	14	78.9473684211	760.0	1
16200	1390699307.8	16	71.4285714286	840.0	1
18160	1390699309.8	18	83.3333333333	720.0	1
20160	1390699311.8	20	85.7142857143	700.0	1
22120	1390699313.8	22	78.9473684211	760.0	1
24120	1390699315.81	24	78.9473684211	760.0	1
26080	1390699317.81	26	83.3333333333	720.0	1
28040	1390699319.81	28	75.0	800.0	1
30040	1390699321.81	30	75.0	800.0	1
32000	1390699323.81	32	85.7142857143	700.0	1
33960	1390699325.82	34	88.2352941176	680.0	1
35920	1390699327.82	36	78.9473684211	760.0	1
37920	1390699329.82	38	76.9230769231	780.0	1
39880	1390699331.82	40	93.75	640.0	1
41840	1390699333.82	42	75.0	800.0	1
43840	1390699335.82	44	68.1818181818	880.0	1
45800	1390699337.83	46	78.9473684211	760.0	1
47760	1390699339.83	48	75.0	800.0	1
49760	1390699341.83	50	75.0	800.0	1
51720	1390699343.83	52	71.4285714286	840.0	1
53680	1390699345.83	54	71.4285714286	840.0	1
55680	1390699347.83	56	83.3333333333	720.0	1
57640	1390699349.83	58	75.0	800.0	1
59600	1390699351.84	60	75.0	800.0	1
61600	1390699353.84	62	83.3333333333	720.0	1
63560	1390699355.84	64	88.2352941176	680.0	1
65520	1390699357.84	66	83.3333333333	720.0	1
67520	1390699359.84	68	76.9230769231	780.0	1
69480	1390699361.85	70	75.0	800.0	1
71440	1390699363.85	72	78.9473684211	760.0	1
73440	1390699365.85	74	83.3333333333	720.0	1
75400	1390699367.85	76	75.0	800.0	1
77360	1390699369.85	78	78.9473684211	760.0	1
79360	1390699371.86	80	83.3333333333	720.0	1
81320	1390699373.86	82	81.0810810811	740.0	1
83280	1390699375.86	84	71.4285714286	840.0	1
85280	1390699377.86	86	75.0	800.0	1
87240	1390699379.86	88	83.3333333333	720.0	1
89200	1390699381.86	90	88.2352941176	680.0	1
91200	1390699383.87	92	78.9473684211	760.0	1
93160	1390699385.87	94	71.4285714286	840.0	1
95120	1390699387.87	96	78.9473684211	760.0	1
97120	1390699389.87	98	81.0810810811	740.0	1
99080	1390699391.87	100	75.0	800.0	1
101040	1390699393.87	102	78.9473684211	760.0	1
103040	1390699395.88	104	81.0810810811	740.0	1
105000	1390699397.88	106	85.7142857143	700.0	1
106960	1390699399.88	108	75.0	800.0	1
108920	1390699401.88	110	71.4285714286	840.0	1
110920	1390699403.88	112	71.4285714286	840.0	1
112880	1390699405.88	114	78.9473684211	760.0	1
114840	1390699407.88	116	75.0	800.0	1
116800	1390699409.89	118	78.9473684211	760.0	1
118800	1390699411.89	120	78.9473684211	760.0	1
120760	1390699413.89	122	73.1707317073	820.0	1
