4447.2361809	1391762545.05	0	74.0705008834	810.039074725	1
4949.74874372	1391762550.06	5	77.0322580645	778.894472362	1
4974.87437186	1391762555.06	10	74.1614906832	809.045226131	1
4974.87437186	1391762560.07	15	79.0728476821	758.793969849	1
4974.87437186	1391762565.07	20	81.8742857143	732.830820771	1
4974.87437186	1391762570.08	25	70.2352941176	854.271356784	1
4949.74874372	1391762575.08	30	71.0714285714	844.221105528	1
4974.87437186	1391762580.08	35	73.2515337423	819.095477387	1
4974.87437186	1391762585.09	40	71.497005988	839.195979899	1
4974.87437186	1391762590.09	45	73.2515337423	819.095477387	1
4974.87437186	1391762595.1	50	77.5324675325	773.869346734	1
4974.87437186	1391762600.1	55	76.5384615385	783.91959799	1
4974.87437186	1391762605.11	60	79.0728476821	758.793969849	1
4949.74874372	1391762610.11	65	76.050955414	788.944723618	1
4974.87437186	1391762615.11	70	79.6	753.768844221	1
4974.87437186	1391762620.12	75	76.050955414	788.944723618	1
4974.87437186	1391762625.12	80	76.6203208556	783.082077052	1
4949.74874372	1391762630.13	85	70.7555555556	847.989949749	1
4974.87437186	1391762635.13	90	72.8048780488	824.120603015	1
4974.87437186	1391762640.13	95	76.5384615385	783.91959799	1
4974.87437186	1391762645.14	100	77.0322580645	778.894472362	1
4974.87437186	1391762650.14	105	76.6203208556	783.082077052	1
4974.87437186	1391762655.15	110	78.0392156863	768.844221106	1
4949.74874372	1391762660.15	115	70.2352941176	854.271356784	1
4974.87437186	1391762665.15	120	74.1614906832	809.045226131	1
4974.87437186	1391762670.16	125	71.0714285714	844.221105528	1
4974.87437186	1391762675.16	130	83.7894736842	716.08040201	1
4974.87437186	1391762680.16	135	73.7037037037	814.070351759	1
4974.87437186	1391762685.17	140	80.6756756757	743.718592965	1
4974.87437186	1391762690.17	145	74.625	804.020100503	1
4949.74874372	1391762695.18	150	80.1342281879	748.743718593	1
4974.87437186	1391762700.18	155	77.0322580645	778.894472362	1
4974.87437186	1391762705.18	160	82.3448275862	728.64321608	1
4974.87437186	1391762710.19	165	74.1614906832	809.045226131	1
4974.87437186	1391762715.19	170	76.050955414	788.944723618	1
4974.87437186	1391762720.2	175	84.2823529412	711.89279732	1
4974.87437186	1391762725.2	180	76.5384615385	783.91959799	1
4974.87437186	1391762730.2	185	77.8695652174	770.519262982	1
4949.74874372	1391762735.21	190	78.5526315789	763.819095477	1
4974.87437186	1391762740.21	195	81.8742857143	732.830820771	1
4974.87437186	1391762745.22	200	79.0728476821	758.793969849	1
4974.87437186	1391762750.22	205	81.2244897959	738.693467337	1
4974.87437186	1391762755.22	210	74.1614906832	809.045226131	1
4974.87437186	1391762760.23	215	82.9166666667	723.618090452	1
4974.87437186	1391762765.23	220	72.8048780488	824.120603015	1
4974.87437186	1391762770.24	225	82.9166666667	723.618090452	1
4949.74874372	1391762775.24	230	79.6	753.768844221	1
4974.87437186	1391762780.24	235	78.0392156863	768.844221106	1
4974.87437186	1391762785.25	240	81.2244897959	738.693467337	1
4974.87437186	1391762790.25	245	82.8208092486	724.45561139	1
4949.74874372	1391762795.26	250	77.5324675325	773.869346734	1
4974.87437186	1391762800.26	255	78.5526315789	763.819095477	1
4974.87437186	1391762805.26	260	77.0322580645	778.894472362	1
4974.87437186	1391762810.27	265	80.0446927374	749.581239531	1
4974.87437186	1391762815.27	270	74.625	804.020100503	1
4974.87437186	1391762820.28	275	75.5696202532	793.969849246	1
4974.87437186	1391762825.28	280	79.0728476821	758.793969849	1
4949.74874372	1391762830.28	285	76.5384615385	783.91959799	1
4974.87437186	1391762835.29	290	74.1614906832	809.045226131	1
4974.87437186	1391762840.29	295	81.7808219178	733.668341709	1
4974.87437186	1391762845.3	300	77.8695652174	770.519262982	1
4974.87437186	1391762850.3	305	90.6835443038	661.641541039	1
4949.74874372	1391762855.3	310	83.3023255814	720.2680067	1
4974.87437186	1391762860.31	315	79.6	753.768844221	1
4974.87437186	1391762865.31	320	78.0392156863	768.844221106	1
4974.87437186	1391762870.31	325	80.4943820225	745.393634841	1
4974.87437186	1391762875.32	330	75.5696202532	793.969849246	1
4949.74874372	1391762880.32	335	74.625	804.020100503	1
4974.87437186	1391762885.33	340	77.8695652174	770.519262982	1
4974.87437186	1391762890.33	345	80.6756756757	743.718592965	1
4974.87437186	1391762895.34	350	75.5696202532	793.969849246	1
4974.87437186	1391762900.34	355	81.2244897959	738.693467337	1
4974.87437186	1391762905.34	360	74.1614906832	809.045226131	1
4974.87437186	1391762910.35	365	75.5696202532	793.969849246	1
4949.74874372	1391762915.35	370	79.6	753.768844221	1
4974.87437186	1391762920.36	375	71.9277108434	834.170854271	1
4974.87437186	1391762925.36	380	76.5384615385	783.91959799	1
4974.87437186	1391762930.37	385	82.3448275862	728.64321608	1
4974.87437186	1391762935.37	390	80.0446927374	749.581239531	1
4974.87437186	1391762940.37	395	81.8742857143	732.830820771	1
