6000	1391754148.71	0	75.7781963763	791.784482465	1
4960	1391754153.71	5	84.9056603774	706.666666667	1
4960	1391754158.71	10	76.5306122449	784.0	1
4960	1391754163.71	15	75.7575757576	792.0	1
5000	1391754168.72	20	76.5306122449	784.0	1
4960	1391754173.72	25	78.125	768.0	1
4960	1391754178.72	30	77.3195876289	776.0	1
4960	1391754183.73	35	80.6451612903	744.0	1
4960	1391754188.73	40	81.0810810811	740.0	1
5000	1391754193.73	45	92.1052631579	651.428571429	1
4960	1391754198.74	50	86.5384615385	693.333333333	1
4960	1391754203.74	55	83.3333333333	720.0	1
4960	1391754208.74	60	83.3333333333	720.0	1
5000	1391754213.75	65	82.4175824176	728.0	1
4960	1391754218.75	70	76.5306122449	784.0	1
4960	1391754223.75	75	82.5688073394	726.666666667	1
4960	1391754228.75	80	79.7872340426	752.0	1
4960	1391754233.76	85	83.3333333333	720.0	1
4960	1391754238.76	90	80.3571428571	746.666666667	1
5000	1391754243.76	95	85.7142857143	700.0	1
4960	1391754248.76	100	78.125	768.0	1
4960	1391754253.77	105	81.5217391304	736.0	1
4960	1391754258.77	110	81.8181818182	733.333333333	1
4960	1391754263.77	115	79.7872340426	752.0	1
5000	1391754268.78	120	84.2696629213	712.0	1
4960	1391754273.78	125	80.6451612903	744.0	1
4960	1391754278.78	130	83.3333333333	720.0	1
4960	1391754283.78	135	80.3571428571	746.666666667	1
5000	1391754288.79	140	84.1121495327	713.333333333	1
4960	1391754293.79	145	78.125	768.0	1
4960	1391754298.79	150	81.8181818182	733.333333333	1
4960	1391754303.79	155	79.7872340426	752.0	1
4960	1391754308.8	160	82.4175824176	728.0	1
5000	1391754313.8	165	78.9473684211	760.0	1
4960	1391754318.8	170	77.3195876289	776.0	1
4960	1391754323.81	175	78.9473684211	760.0	1
4960	1391754328.81	180	77.3195876289	776.0	1
5000	1391754333.81	185	78.2608695652	766.666666667	1
4960	1391754338.81	190	77.3195876289	776.0	1
4960	1391754343.82	195	73.5294117647	816.0	1
4960	1391754348.82	200	81.8181818182	733.333333333	1
5000	1391754353.82	205	74.2574257426	808.0	1
4960	1391754358.83	210	76.9230769231	780.0	1
4960	1391754363.83	215	84.2696629213	712.0	1
4960	1391754368.83	220	79.7872340426	752.0	1
5000	1391754373.83	225	81.8181818182	733.333333333	1
4960	1391754378.84	230	81.0810810811	740.0	1
4960	1391754383.84	235	82.4175824176	728.0	1
4960	1391754388.84	240	77.3195876289	776.0	1
5000	1391754393.84	245	78.9473684211	760.0	1
4960	1391754398.85	250	82.5688073394	726.666666667	1
4960	1391754403.85	255	75.0	800.0	1
4960	1391754408.85	260	83.3333333333	720.0	1
4960	1391754413.85	265	79.6460176991	753.333333333	1
5000	1391754418.86	270	75.7575757576	792.0	1
4960	1391754423.86	275	85.7142857143	700.0	1
4960	1391754428.86	280	75.0	800.0	1
4960	1391754433.87	285	79.6460176991	753.333333333	1
4960	1391754438.87	290	78.9473684211	760.0	1
5000	1391754443.87	295	78.125	768.0	1
4960	1391754448.87	300	77.3195876289	776.0	1
4960	1391754453.88	305	74.0740740741	810.0	1
4960	1391754458.88	310	79.7872340426	752.0	1
5000	1391754463.89	315	77.3195876289	776.0	1
4960	1391754468.89	320	84.2696629213	712.0	1
4960	1391754473.89	325	79.7872340426	752.0	1
4960	1391754478.89	330	77.3195876289	776.0	1
5000	1391754483.89	335	80.6451612903	744.0	1
4960	1391754488.9	340	81.0810810811	740.0	1
4960	1391754493.9	345	75.7575757576	792.0	1
4960	1391754498.9	350	73.5294117647	816.0	1
4960	1391754503.91	355	75.7575757576	792.0	1
5000	1391754508.91	360	77.3195876289	776.0	1
4960	1391754513.91	365	75.0	800.0	1
4960	1391754518.91	370	74.0740740741	810.0	1
4960	1391754523.92	375	72.8155339806	824.0	1
5000	1391754528.92	380	71.4285714286	840.0	1
4960	1391754533.92	385	71.4285714286	840.0	1
4960	1391754538.92	390	71.4285714286	840.0	1
4960	1391754543.93	395	71.4285714286	840.0	1
5000	1391754548.93	400	75.0	800.0	1
4960	1391754553.93	405	76.5306122449	784.0	1
4960	1391754558.93	410	72.8155339806	824.0	1
4960	1391754563.94	415	76.5306122449	784.0	1
5000	1391754568.94	420	72.1153846154	832.0	1
4960	1391754573.94	425	76.5306122449	784.0	1
